PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
4614547;"Centro Madrid Salud Internacional. Centro de Vacunación Internacional";"En el correo msconsultadelviajero@madrid.es no se atenderán peticiones sobre tramites de citas (obtención, modificación, consulta o anulación&amp;hellip;.) que tendrán que ser tramitadas por los sistemas de citas habituales (ver trámite  Servicio de Vacunación Internacional ).";"Atención al público: 8:30 a 14 horas  Es necesario pedir cita previa (salvo para la emisión de duplicados de certificado internacional de vacunación de aquellas personas que anteriormente fueron vacunadas en el Centro)";"Atención a las personas que planean un viaje a zonas tropicales o a países en desarrollo mediante  Consejo sanitario individualizado Vacunación recomendada para el viaje Prescripcion de quimioprofilaxis antipalúdica individualizada   Certificado COVID Digital Unión Europea,  con cita previa  (ver más información en documentación asociada)   Puede solicitar cita a través de los siguientes canales: En línea: accediendo al  Sistema municipal de cita previa, Certificado COVID digital Unión Europea .   Telefónica: a través del 010  X (antiguo Twitter): https://twitter.com/LineaMadrid  Facebook: https://www.facebook.com/LineaMadrid    Servicio de Inmunoprofilaxis de la Rabia Humana Vacunas disponibles en el Centro:  Triple Vírica Tétanos / Difteria  Tétanos / Difteria / Tosferina Herpes Zóster Hepatitis B Hepatitis A (tanto la infantil como la de adulto) Polio Meningitis ACYW  Neumococo Fiebre Amarilla Encefalitis Primaveral Fiebre Tifoidea Inyectable Gripe Vacuna Covid-19";"Metro: Manuel Becerra , Lista , Diego de LeónBus: 1, 2, 12, 15, 21, 26, 29, 30, 38, 43, 48, 53, 56, 61, 63, C1, C2, 71, 74, 106, 110, 210, 143, 146, 152 y 215. Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Es conveniente acudir al centro al menos con un mes de antelación al viaje. Se debe aportar la máxima información sobre el viaje que se va a realizar: zonas a visitar, duración, tipo de viaje. Para la expedición de duplicados de cartilla de fiebre amarilla a aquellas personas que anteriormente fueron vacunados en nuestro Centro no será necesario solicitar  cita previa.  Se solicitará una cita por cada una de las personas que necesite acudir a la consulta, independientemente de su edad. En caso de población menor que no dispongan de documento acreditativo de identidad, la cita se solicitará a nombre del padre, madre o persona que ejerza la tutoría. La persona menor de edad deberá acudir a la consulta acompañada por padre, madre o tutor. Para cualquier aclaración ponte en contacto con nuestro centro. En el correo msconsultadelviajero@madrid.es no se atenderán peticiones sobre tramites de citas (obtención, modificación, consulta o anulación&amp;hellip;.) que tendrán que ser tramitadas por los sistemas de citas habituales (ver trámite  Servicio de Vacunación Internacional ).    Localizador nacional de Centros de Vacunación Internacional";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fe90c576ddc3110VgnVCM1000000b205a0aRCRD";"MONTESA";"CALLE";"V";"22";"Baja";"";"";"Edificio A";"MADRID";"MADRID";"28006";"5";"LISTA";"4";"SALAMANCA";"442986";"4475588";"40.428976927386806";"-3.6721607026353884";"010 Línea Madrid (914 800 010 si llaman desde fuera del municipio de Madrid)";"";"msconsultadelviajero@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"
7928372;"Centro para la prevención y atención de las adicciones en adolescentes y jóvenes Los Mesejo";"";"Lunes a viernes, de 9 a 21 horas.";"Prevención y atención de las adicciones en adolescentes y jóvenes.";"Metro: Puente de Vallecas (línea 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5ae13b45bdfb410VgnVCM2000000c205a0aRCRD";"LOS MESEJO";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28007";"2";"ADELFAS";"3";"RETIRO";"443139";"4472316";"40.39951164270577";"-3.670052366221844";"913 442 400";"";"mesejo9@salud.madrid.org";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosAsistenciaDrogodependientes"
57586;"Clínica CEMTRO";"";"";"";"Metro: Mirasierra (línea 9).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d1b8ed67151c010VgnVCM2000000c205a0aRCRD";"VENTISQUERO DE LA CONDESA";"AVENIDA";"V";"42";"";"";"";"";"MADRID";"MADRID";"28035";"7";"MIRASIERRA";"8";"FUENCARRAL-EL PARDO";"439221";"4482838";"40.49402583583691";"-3.7172159949695143";"917 355 757";"";"clinica.cemtro@clinicacemtro.com";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"
9148;"Clínica Doctor León";"";"";"";"Metro: Menéndez Pelayo (línea 1), Conde de Casal (línea 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fc9224e0d61c010VgnVCM1000000b205a0aRCRD";"MARIANO DE CAVIA";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28007";"6";"NIÑO JESUS";"3";"RETIRO";"442451";"4473229";"40.40769193363238";"-3.6782326399032015";"915 517 722";"914 334 938";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"
9170;"Clínica Isadora";"";"";"";"Metro: Francos Rodriguez (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40804b6faa61c010VgnVCM1000000b205a0aRCRD";"PIRINEOS";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"439254";"4478746";"40.45716218110794";"-3.716436637153109";"913 111 000";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"
9161;"Clínica López Ibor";"";"";"";"Metro: Antonio Machado (línea 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ac04b6faa61c010VgnVCM1000000b205a0aRCRD";"DOCTOR JUAN JOSE LOPEZ IBOR";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28035";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"438589";"4479945";"40.46792131015963";"-3.724402539008667";"913 162 740";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"
9138;"Clínica Nuestra Señora de la Paz";"";"";"";"Metro: Avenida de la Paz (línea 4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57214b6faa61c010VgnVCM1000000b205a0aRCRD";"LOPEZ DE HOYOS";"CALLE";"V";"259";"";"";"";"";"MADRID";"MADRID";"28043";"7";"COLINA";"15";"CIUDAD LINEAL";"443946";"4478671";"40.4568185985383";"-3.6610971298791104";"914 156 000";"915 191 509 / 914 133 987";"madrid.admision@sjd.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"
9146;"Clínica San Miguel";"";"";"";"Metro: Arturo Soria (línea 4).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dbb14b6faa61c010VgnVCM1000000b205a0aRCRD";"ARTURO SORIA";"CALLE";"V";"204";"";"";"";"";"MADRID";"MADRID";"28043";"7";"COLINA";"15";"CIUDAD LINEAL";"444000";"4479006";"40.45984108333044";"-3.660488085693163";"914 135 199";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"
11174880;"Clínica San Vicente";"";"";"";"Consulta los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f44f5be190212710VgnVCM1000001d4a900aRCRD";"CERILLERAS";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28054";"6";"BUENAVISTA";"11";"CARABANCHEL";"438227";"4469272";"40.371740474023134";"-3.7276263237904153";"916 318 212";"917 348 731";"info@clinicasanvicente.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"
10613510;"Clínica Universidad de Navarra en Madrid";"";"";"";"Consulta los siguientes enlaces.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b940308874a61610VgnVCM2000001f4a900aRCRD";"MARQUESADO DE SANTA MARTA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28027";"8";"EL SALVADOR";"20";"SAN BLAS-CANILLEJAS";"447014";"4477655";"40.44786310469968";"-3.624832954153384";"913 531 920";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios"
8870;"CMSc Centro Municipal de Salud Comunitaria  Chamberí";"";"Antes de acudir, póngase en contacto telefónico con el centro    Apertura y Cierre: de lunes a viernes de 8 a 21 horas     Atención al público: de lunes a viernes de 8:30 a 20:30 horas    Cerrado las tardes: del 26 de diciembre 2023 hasta el 2 de enero de 2024    Anticoncepción de urgencia: a demanda en todos los CMSc. (Se recomienda llamar antes para evitar esperas innecesarias)  Vacunación: con cita";"Promovemos la salud y prevenimos la enfermedad        SOMOS MADRID SOMOS SALUD      Prevención del sobrepeso, la obesidad y la diabetes tipo II. Valoración de los hábitos alimentarios y nivel de riesgo. Talleres de alimentación saludable. Fomento de la actividad física: rutas WAP y marcha nórdica. Salud sexual y reproductiva: Asesoramiento y si procede, facilitación al acceso de métodos anticonceptivos, instauración y seguimiento. Anticoncepción de urgencia. Test de gestación. Diagnóstico y asesoramiento sobre VIH e infecciones de transmisión sexual (ITS). Asesoramiento en diversidad de orientación e identidad sexuales. Buen trato Vacunación: Campañas de vacunación (gripe, COVID, neumococo, etc..) Vacunación según calendario.  Tabaquismo: Asesoramiento y talleres grupales para el abandono del consumo de tabaco. Salud mental: Asesoramiento psicológico personalizado. Talleres grupales sobre bienestar emocional y prevención de la ansiedad.Apoyo individual y grupal para la prevención del duelo complicado. Correo de contacto info@apoyoduelo.es  Soledad no deseada: Actividades para la prevención de la soledad no deseada en todas las edades. Atención personalizada. Correo de contacto  info@soledadnodeseada.es   Crianza: Asesoramiento preconcepcional, durante el embarazo y el postparto. Promoción de la lactancia materna. Apoyo a la crianza mediante asesoría individual y grupal: Primeros auxilios y prevención de accidentes; Alimentación infantil; Enfermedades comunes en la infancia, buen trato, etc...  Adolescentes y jóvenes: Asesoría y educación para la salud a familias, profesorado y otros profesionales socioeducativos y sanitarios. Asesoría individual y talleres grupales para jóvenes y adolescentes (educación para la salud, educación en sexualidades saludables y asesoramiento psicológico) Envejecimiento activo y saludable: asesoría individual y valoración de riesgo. Actividades grupales: memoria, prevención de caídas y accidentes, bienestar emocional, alimentación, buen trato, etc...  Se ofrece asesoría sociosanitaria  Más información en pág. web https://madridsalud.es/prevencion-y-promocion-de-la-salud/";"Metro: Iglesia   Bus: 3 , 5 , 16 , 40 , 61 , 147  Bicicletas:   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Los CMSc tienen un ámbito de influencia pero se atiende a personas de cualquier distrito  Ámbito de Influencia:   Distrito de Chamartín: Barrios de Prosperidad, El Viso y Ciudad Jardín Distrito de Chamberí.  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1b24b6faa61c010VgnVCM1000000b205a0aRCRD";"RAFAEL CALVO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28010";"4";"ALMAGRO";"7";"CHAMBERI";"440985";"4476318";"40.43353205080221";"-3.6970827354853677";"CITACIONES:  915 886 784 / 915 886 783";"";"cmschamberi@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"
8866;"CMSc Centro Municipal de Salud Comunitaria Arganzuela";"";"Antes de acudir, póngase en contacto teléfonico con el centro    Apertura y Cierre: de lunes a viernes de 8 a 21 horas     Atención al público: de lunes a viernes de 8:30 a 20:30 horas   Anticoncepción de urgencia: a demanda en todos los CMSc. (Se recomienda llamar antes para evitar esperas innecesarias y para mejor organización de los centros)  Vacunación: con cita previa";"Promovemos la salud y prevenimos la enfermedad        SOMOS MADRID SOMOS SALUD      Prevención del sobrepeso, la obesidad y la diabetes tipo II. Valoración de los hábitos alimentarios y nivel de riesgo. Talleres de alimentación saludable. Fomento de la actividad física: rutas WAP y marcha nórdica. Salud sexual y reproductiva: Asesoramiento y si procede, facilitación al acceso de métodos anticonceptivos, instauración y seguimiento. Anticoncepción de urgencia. Test de gestación. Diagnóstico y asesoramiento sobre VIH e infecciones de transmisión sexual (ITS). Asesoramiento en diversidad de orientación e identidad sexuales. Buen trato Vacunación: Campañas de vacunación (gripe, COVID, neumococo, etc..) Vacunación según calendario.  Tabaquismo: Asesoramiento y talleres grupales para el abandono del consumo de tabaco. Salud mental: Asesoramiento psicológico personalizado. Talleres grupales sobre bienestar emocional y prevención de la ansiedad.Apoyo individual y grupal para la prevención del duelo complicado. Correo de contacto info@apoyoduelo.es  Soledad no deseada: Actividades para la prevención de la soledad no deseada en todas las edades. Atención personalizada. Correo de contacto info@soledadnodeseada.es  Crianza: Asesoramiento preconcepcional, durante el embarazo y el postparto. Promoción de la lactancia materna. Apoyo a la crianza mediante asesoría individual y grupal: Primeros auxilios y prevención de accidentes; Alimentación infantil; Enfermedades comunes en la infancia, buen trato, etc...  Adolescentes y jóvenes: Asesoría y educación para la salud a familias, profesorado y otros profesionales socioeducativos y sanitarios. Asesoría individual y talleres grupales para jóvenes y adolescentes (educación para la salud, educación en sexualidades saludables y asesoramiento psicológico) Envejecimiento activo y saludable: asesoría individual y valoración de riesgo. Actividades grupales: memoria, prevención de caídas y accidentes, bienestar emocional, alimentación, buen trato, etc...  Se ofrece asesoría sociosanitaria  Más información en pág. web https://madridsalud.es/prevencion-y-promocion-de-la-salud/";"Metro: Puerta de Toledo, Acacias, Pirámides, Embajadores  Bus: 3, 6, 17, 18, 23, 34, 35, 36, 41, 60, 62, 116, 118, 119, 148 y circular  Renfe: Pirámides, Embajadores  Bicicletas:   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Los CMSc tienen un ámbito de influencia pero se atiende a personas de cualquier distrito   Ámbito de influencia  Distrito de Arganzuela: Imperial, Acacias, Chopera, Legazpi, Delicias, Palos de Moguer, Atocha, Comillas Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan en el CMSc Centro Municipal de Salud Comunitaria Arganzuela actualmente los puede consultar en la  Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe324b6faa61c010VgnVCM1000000b205a0aRCRD";"CONCEJAL BENITO MARTIN LOZANO";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"2";"ACACIAS";"2";"ARGANZUELA";"439685";"4473029";"40.40569156269297";"-3.710819612821558";"CITACIONES: 913 541 784/ 913 541 785";"";"cmsarganzuela@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"
8880;"CMSc Centro Municipal de Salud Comunitaria Carabanchel";"";"Antes de acudir, póngase en contacto teléfonico con el centro    Apertura y Cierre: de lunes a viernes de 8 a 21 horas     Atención al público: de lunes a viernes de 8:30 a 20:30 horas   Cerrado tardes:    26 al 29 de diciembre 2023    Anticoncepción de urgencia: a demanda en todos los CMSc. (Se recomienda llamar antes)  Vacunación: con cita";"Promovemos la salud y prevenimos la enfermedad        SOMOS MADRID SOMOS SALUD      Prevención del sobrepeso, la obesidad y la diabetes tipo II. Valoración de los hábitos alimentarios y nivel de riesgo. Talleres de alimentación saludable. Fomento de la actividad física: rutas WAP y marcha nórdica. Salud sexual y reproductiva: Asesoramiento y si procede, facilitación al acceso de métodos anticonceptivos, instauración y seguimiento. Anticoncepción de urgencia. Test de gestación. Diagnóstico y asesoramiento sobre VIH e infecciones de transmisión sexual (ITS). Asesoramiento en diversidad de orientación e identidad sexuales. Buen trato Vacunación: Campañas de vacunación (gripe, COVID, neumococo, etc..) Vacunación según calendario.  Tabaquismo: Asesoramiento y talleres grupales para el abandono del consumo de tabaco. Salud mental: Asesoramiento psicológico personalizado. Talleres grupales sobre bienestar emocional y prevención de la ansiedad.Apoyo individual y grupal para la prevención del duelo complicado. Correo de contacto info@apoyoduelo.es  Soledad no deseada: Actividades para la prevención de la soledad no deseada en todas las edades. Atención personalizada. Correo de contacto info@soledadnodeseada.es  Crianza: Asesoramiento preconcepcional, durante el embarazo y el postparto. Promoción de la lactancia materna. Apoyo a la crianza mediante asesoría individual y grupal: Primeros auxilios y prevención de accidentes; Alimentación infantil; Enfermedades comunes en la infancia, buen trato, etc...  Adolescentes y jóvenes: Asesoría y educación para la salud a familias, profesorado y otros profesionales socioeducativos y sanitarios. Asesoría individual y talleres grupales para jóvenes y adolescentes (educación para la salud, educación en sexualidades saludables y asesoramiento psicológico) Envejecimiento activo y saludable: asesoría individual y valoración de riesgo. Actividades grupales: memoria, prevención de caídas y accidentes, bienestar emocional, alimentación, buen trato, etc...  Se ofrece asesoría sociosanitaria  Más información en pág. web https://madridsalud.es/prevencion-y-promocion-de-la-salud/";"Bus: 34 , 35  Bicicletas:   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Los CMSc tienen un ámbito de influencia pero se atiende a personas de cualquier distrito   Ámbito de influencia  Distrito de Carabanchel: Comillas, Abrantes, Buenavista, Opañel, Puerta Bonita, Vista Alegre, San Isidro. Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación, actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan en el CMSc Centro Municipal de Salud Comunitaria Carabanchel actualmente los puede consultar en la  Página Web de Madrid Salud";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=45624b6faa61c010VgnVCM1000000b205a0aRCRD";"EUGENIA DE MONTIJO";"CALLE";"V";"90";"";"";"";"";"MADRID";"MADRID";"28025";"4";"VISTA ALEGRE";"11";"CARABANCHEL";"436587";"4470216";"40.37830205060461";"-3.748252006016631";"CITACIONES:913 696 072 / 913 602 200";"";"cmscarabanchel@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"
